エッヂの名無し<><>2026/03/21(土) 21:38:15.739 ID:tnco42MXI<> Macを始めて買う人の購入数が記録更新したらしい<br><br><br><br>｢MacBook Neo｣の人気が大きく影響か ｰ 発売初週の新規ユーザーによるMac購入数の記録を更新<br>https://taisy0.com/2026/03/21/221303.html<br> <>【速報】Mac、「新規ユーザー」の人気が爆発WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW
エッヂの名無し<><>2026/03/21(土) 21:38:22.733 ID:tnco42MXI<> 先週発売されたもの<br>「MacBook Neo」<br>M5搭載「MacBook Air」<br>M5 Pro/M5 Max搭載「MacBook Pro」 <>
エッヂの名無し<><>2026/03/21(土) 21:38:27.650 ID:tnco42MXI<> おお <>
エッヂの名無し<><>2026/03/21(土) 21:38:34.523 ID:tnco42MXI<> 覇権やな <>
エッヂの名無し<><>2026/03/21(土) 21:38:55.015 ID:5/ZXsRG3s<> おお <>
エッヂの名無し<><>2026/03/21(土) 21:39:02.208 ID:5/ZXsRG3s<> Neoのおかげか？ <>
エッヂの名無し<><>2026/03/21(土) 21:39:02.938 ID:2Lfv5MugS<> MacBookって薄いのに須らく軽くないよな <>
エッヂの名無し<><>2026/03/21(土) 21:39:07.225 ID:tnco42MXI<> やるやん <>
エッヂの名無し<><>2026/03/21(土) 21:39:12.652 ID:tnco42MXI<> Mac <>
エッヂの名無し<><>2026/03/21(土) 21:39:18.491 ID:tnco42MXI<> &gt;&gt;6<br>一理ある <>
エッヂの名無し<><>2026/03/21(土) 21:39:21.547 ID:44F6Mxlec<> 根尾いけるやん <>
エッヂの名無し<><>2026/03/21(土) 21:39:26.753 ID:tnco42MXI<> &gt;&gt;7<br>そうなん？軽いやろ <>
エッヂの名無し<><>2026/03/21(土) 21:39:35.933 ID:tnco42MXI<> &gt;&gt;11<br>ネオはようやっとる <>
エッヂの名無し<><>2026/03/21(土) 21:39:47.853 ID:LzE4bpz0J<> ネオってどうなん？ <>
エッヂの名無し<><>2026/03/21(土) 21:39:58.048 ID:tnco42MXI<> &gt;&gt;14<br>M1よりは高性能らしい <>
エッヂの名無し<><>2026/03/21(土) 21:40:03.304 ID:tnco42MXI<> どうなん <>
エッヂの名無し<><>2026/03/21(土) 21:40:10.195 ID:tnco42MXI<> ええんか <>
エッヂの名無し<><>2026/03/21(土) 21:40:14.753 ID:mO09AzcoH<> 下戸ガイジ <>
エッヂの名無し<><>2026/03/21(土) 21:40:25.170 ID:ha9tZ8xQX<> 普通にコスパええもん <>
エッヂの名無し<><>2026/03/21(土) 21:40:35.326 ID:uzFNRA3hs<> ネオってA19チップで8GBメモリやろ？<br>ネット見るだけでもストレス感じそうやが <>
エッヂの名無し<><>2026/03/21(土) 21:40:47.148 ID:tnco42MXI<> &gt;&gt;19<br>ネオ？ <>
エッヂの名無し<><>2026/03/21(土) 21:40:57.909 ID:tnco42MXI<> &gt;&gt;20<br>それはない <>
エッヂの名無し<>sage<>2026/03/21(土) 21:41:07.315 ID:GD4pOKpSt<> こんなので売れるんだからアップルも安泰やね <>
エッヂの名無し<><>2026/03/21(土) 21:41:27.147 ID:jOVq61s6p<> メモリがね<br>せめてA19 Proでメモリ12GBとかだったら <>
エッヂの名無し<><>2026/03/21(土) 21:41:30.796 ID:tnco42MXI<> &gt;&gt;23<br>こんなのとは？ <>
エッヂの名無し<><>2026/03/21(土) 21:41:39.796 ID:WFbxS2ny7<> Windowsノート高くなったからな <>
エッヂの名無し<><>2026/03/21(土) 21:41:41.660 ID:tdmkn5Q/b<> M6でフルモデルチェンジするから今は時期が悪い <>
エッヂの名無し<><>2026/03/21(土) 21:41:42.087 ID:tnco42MXI<> &gt;&gt;24<br>メモリなんて増やせばええ <>
エッヂの名無し<><>2026/03/21(土) 21:41:43.849 ID:2E.o3qUeZ<> iPhone使わない奴も陰キャゴミ不細工チー牛と言われる<br>世の中やからね <>
エッヂの名無し<><>2026/03/21(土) 21:41:53.793 ID:tnco42MXI<> &gt;&gt;26<br>Macほんま覇権やな <>
エッヂの名無し<><>2026/03/21(土) 21:42:00.377 ID:DBGHcbN5r<> 円高なら日本でもっと爆発的人気だったのにな<br>1ドル110円くらいの換算なら神製品扱いされてもおかしくなかった <>
